clock,horizon_s,group,arm,objects,points,xy_epe_m,xyz_epe_m,predicted_speed_mps,all_support_fraction,quality_support_fraction
actual,0.5,moving,zero,142,14718,1.676832454891194,1.6799942674984434,0.0,0.3445433327842536,0.1726895654023952
actual,0.5,moving,D,142,14718,1.0556292675274666,1.0610109126014713,1.7493859594283598,0.3445433327842536,0.1726895654023952
actual,0.5,moving,CRN_CV,142,14718,0.733649321866251,0.74232301737289,2.2297731417147277,0.3445433327842536,0.1726895654023952
actual,0.5,moving,CV_D_speed05,142,14718,0.6669974494538257,0.6757451506036757,2.4038389345715823,0.3445433327842536,0.1726895654023952
actual,0.5,moving,surface_all_zero,142,14718,2.4263256213127717,2.4318619511459802,2.632424242233562,0.3445433327842536,0.1726895654023952
actual,0.5,moving,surface_quality_zero,142,14718,1.961394046954071,1.9650948589805501,1.2279751982467446,0.3445433327842536,0.1726895654023952
actual,0.5,moving,CV_surface_all_uncovered,142,14718,0.8265582336066976,0.8355032782501689,2.5978377517091746,0.3445433327842536,0.1726895654023952
actual,0.5,moving,CV_surface_quality_uncovered,142,14718,0.7480581699069044,0.7568663806693398,2.3622335935061973,0.3445433327842536,0.1726895654023952
actual,1.0,all,zero,366,39975,1.2602264619109147,1.2802993571791126,0.0,0.33466198459627594,0.1955344210105715
actual,1.0,all,D,366,39975,0.8053896457440783,0.8236570422292054,0.7296340265227822,0.33466198459627594,0.1955344210105715
actual,1.0,all,CRN_CV,366,39975,0.5519909114748445,0.5751559942775551,0.8747040311781276,0.33466198459627594,0.1955344210105715
actual,1.0,all,CV_D_speed05,366,39975,0.501864832474993,0.5250687237832947,0.9443520866871662,0.33466198459627594,0.1955344210105715
actual,1.0,all,surface_all_zero,366,39975,3.052100592265373,3.0719554883770837,2.259265869175057,0.33466198459627594,0.1955344210105715
actual,1.0,all,surface_quality_zero,366,39975,1.8003301316145517,1.8195669567343327,0.8043211940337845,0.33466198459627594,0.1955344210105715
actual,1.0,all,CV_surface_all_uncovered,366,39975,1.0091545935448363,1.0310481508175189,1.4077018012045504,0.33466198459627594,0.1955344210105715
actual,1.0,all,CV_surface_quality_uncovered,366,39975,0.6530173625369683,0.6757145635703283,1.0179738843141073,0.33466198459627594,0.1955344210105715
actual,1.0,stationary,zero,180,18337,0.02509893780165559,0.05482626941543632,0.0,0.3164869540905573,0.20836494456437565
actual,1.0,stationary,D,180,18337,0.09796353829894705,0.12086380343248063,0.09113477438780729,0.3164869540905573,0.20836494456437565
actual,1.0,stationary,CRN_CV,180,18337,0.03443575144882188,0.06323851220862413,0.011180930134919213,0.3164869540905573,0.20836494456437565
actual,1.0,stationary,CV_D_speed05,180,18337,0.03836775898748044,0.06711582166325436,0.01532078513857189,0.3164869540905573,0.20836494456437565
actual,1.0,stationary,surface_all_zero,180,18337,1.830675154905412,1.8559643203244585,1.8178201301000874,0.3164869540905573,0.20836494456437565
actual,1.0,stationary,surface_quality_zero,180,18337,0.547196297204073,0.5746179009332743,0.5293006841031151,0.3164869540905573,0.20836494456437565
actual,1.0,stationary,CV_surface_all_uncovered,180,18337,0.6526750836334131,0.6784329659788463,0.6312345841879222,0.3164869540905573,0.20836494456437565
