clock,horizon_s,group,arm,objects,points,xy_epe_m,xyz_epe_m,predicted_speed_mps,all_support_fraction,quality_support_fraction
actual,1.0,moving,CV_surface_quality_uncovered,135,12588,1.291876447364549,1.3083806031470755,2.4449641174655556,0.3561662819898691,0.287646697547652
actual,1.5,all,zero,358,38639,1.9247085686338619,1.9517254319590989,0.0,0.34309899764125557,0.2855563873482168
actual,1.5,all,D,358,38639,1.2217340252085351,1.246359612516375,0.7273285025661468,0.34309899764125557,0.2855563873482168
actual,1.5,all,CRN_CV,358,38639,0.8610464838904827,0.8920248706559023,0.8856734782363579,0.34309899764125557,0.2855563873482168
actual,1.5,all,CV_D_speed05,358,38639,0.7829409787032812,0.814040990980416,0.9552175928238377,0.34309899764125557,0.2855563873482168
actual,1.5,all,surface_all_zero,358,38639,1.994813039896476,2.0165000468073697,0.5811959030399746,0.34309899764125557,0.2855563873482168
actual,1.5,all,surface_quality_zero,358,38639,1.9087424403470372,1.9321361974558287,0.44734019081446347,0.34309899764125557,0.2855563873482168
actual,1.5,all,CV_surface_all_uncovered,358,38639,0.9057370312559305,0.9344675803700371,1.002457599533999,0.34309899764125557,0.2855563873482168
actual,1.5,all,CV_surface_quality_uncovered,358,38639,0.8691168029841385,0.8987909943466592,0.9594637202876398,0.34309899764125557,0.2855563873482168
actual,1.5,stationary,zero,178,17942,0.04076253103809146,0.08357056512173242,0.0,0.3192654124150499,0.2699291308754043
actual,1.5,stationary,D,178,17942,0.14997599923466848,0.18121105004858168,0.09080173282178781,0.3192654124150499,0.2699291308754043
actual,1.5,stationary,CRN_CV,178,17942,0.06511301054333936,0.10661943676437419,0.017437840093498993,0.3192654124150499,0.2699291308754043
actual,1.5,stationary,CV_D_speed05,178,17942,0.07145877725854735,0.11283712330473254,0.021870903802883788,0.3192654124150499,0.2699291308754043
actual,1.5,stationary,surface_all_zero,178,17942,0.5037103768160947,0.5350338275945401,0.312588119146261,0.3192654124150499,0.2699291308754043
actual,1.5,stationary,surface_quality_zero,178,17942,0.35183104648486,0.3867958954901978,0.21185719759001567,0.3192654124150499,0.2699291308754043
actual,1.5,stationary,CV_surface_all_uncovered,178,17942,0.20147573359470275,0.238493419396105,0.10785061376720742,0.3192654124150499,0.2699291308754043
actual,1.5,stationary,CV_surface_quality_uncovered,178,17942,0.14136897002798943,0.1801311687253495,0.06844765470735582,0.3192654124150499,0.2699291308754043
actual,1.5,ambiguous,zero,45,8681,0.28606325702822577,0.30331728022894433,0.0,0.3861062290955442,0.326820222776019
actual,1.5,ambiguous,D,45,8681,0.3178536751741151,0.33866774848637665,0.09953186189654904,0.3861062290955442,0.326820222776019
actual,1.5,ambiguous,CRN_CV,45,8681,0.3113353737886819,0.3283498629832884,0.041099318000766494,0.3861062290955442,0.326820222776019
actual,1.5,ambiguous,CV_D_speed05,45,8681,0.3219029281511535,0.33885270771818216,0.0508321272084574,0.3861062290955442,0.326820222776019
actual,1.5,ambiguous,surface_all_zero,45,8681,0.8549478269214,0.8708603504456276,0.4680570870840063,0.3861062290955442,0.326820222776019
actual,1.5,ambiguous,surface_quality_zero,45,8681,0.6594293289336661,0.6756143624499822,0.32215400571201336,0.3861062290955442,0.326820222776019
actual,1.5,ambiguous,CV_surface_all_uncovered,45,8681,0.41540922388699997,0.43232092292196855,0.12572528419617254,0.3861062290955442,0.326820222776019
actual,1.5,ambiguous,CV_surface_quality_uncovered,45,8681,0.3718863650798574,0.38881350977218715,0.09232434224720133,0.3861062290955442,0.326820222776019
actual,1.5,moving,zero,135,12016,4.954941410962016,4.9643916032547155,0.0,0.36018827730660097,0.29240660259199114
actual,1.5,moving,D,135,12016,2.9361602798374036,2.953341671780205,1.7758663828967232,0.36018827730660097,0.29240660259199114
actual,1.5,moving,CRN_CV,135,12016,2.0937365447080563,2.1154881490111586,2.311982965643991,0.36018827730660097,0.29240660259199114
actual,1.5,moving,CV_D_speed05,135,12016,1.8747227870885286,1.8969873701883582,2.4873143083677034,0.36018827730660097,0.29240660259199114
actual,1.5,moving,surface_all_zero,135,12016,4.3408145851719295,4.351720590186348,0.9730731789740457,0.36018827730660097,0.29240660259199114
actual,1.5,moving,surface_quality_zero,135,12016,4.377996648651254,4.388536614679127,0.7995576065445522,0.36018827730660097,0.29240660259199114
actual,1.5,moving,CV_surface_all_uncovered,135,12016,1.9977611965544522,2.0195046191739108,2.474257582176155,0.36018827730660097,0.29240660259199114
actual,1.5,moving,CV_surface_quality_uncovered,135,12016,1.9944092768499688,2.0163497778018025,2.423331362399568,0.36018827730660097,0.29240660259199114
actual,2.0,all,zero,359,39460,2.6136904585436485,2.6448302705164517,0.0,0.3417599623305583,0.2843776378600628
actual,2.0,all,D,359,39460,1.6971111170890343,1.7254855957089534,0.7152045691048875,0.3417599623305583,0.2843776378600628
actual,2.0,all,CRN_CV,359,39460,1.239749993314579,1.2754133078730474,0.8823466907382665,0.3417599623305583,0.2843776378600628
actual,2.0,all,CV_D_speed05,359,39460,1.136941841629732,1.172759550517311,0.9512026343595998,0.3417599623305583,0.2843776378600628
actual,2.0,all,surface_all_zero,359,39460,2.7088925954844636,2.7340930897288667,0.5780107473275395,0.3417599623305583,0.2843776378600628
actual,2.0,all,surface_quality_zero,359,39460,2.595057810870867,2.6222762665555077,0.44452789223914696,0.3417599623305583,0.2843776378600628
actual,2.0,all,CV_surface_all_uncovered,359,39460,1.2988034224098088,1.331959175243308,0.9988055080768614,0.3417599623305583,0.2843776378600628
actual,2.0,all,CV_surface_quality_uncovered,359,39460,1.2511384745332061,1.2854323882926348,0.9559313889398235,0.3417599623305583,0.2843776378600628
actual,2.0,stationary,zero,184,18544,0.05639980784753538,0.10424103325078357,0.0,0.32382522643614503,0.2735433955986148
actual,2.0,stationary,D,184,18544,0.19624840643693475,0.2311511558675455,0.08829872551335605,0.32382522643614503,0.2735433955986148
actual,2.0,stationary,CRN_CV,184,18544,0.0930276584826441,0.13871216309964138,0.01954449751352518,0.32382522643614503,0.2735433955986148
actual,2.0,stationary,CV_D_speed05,184,18544,0.10187206469923629,0.1473589741011631,0.024227203552769208,0.32382522643614503,0.2735433955986148
actual,2.0,stationary,surface_all_zero,184,18544,0.6634516757706301,0.6986687299893299,0.31149352482807496,0.32382522643614503,0.2735433955986148
actual,2.0,stationary,surface_quality_zero,184,18544,0.4586416935500526,0.4980769144002812,0.20781355734249157,0.32382522643614503,0.2735433955986148
actual,2.0,stationary,CV_surface_all_uncovered,184,18544,0.2667705019639363,0.30771342904973,0.10763663241991016,0.32382522643614503,0.2735433955986148
actual,2.0,stationary,CV_surface_quality_uncovered,184,18544,0.189643587030357,0.2326007590925478,0.06880775428069304,0.32382522643614503,0.2735433955986148
actual,2.0,ambiguous,zero,38,7898,0.3913189208920909,0.4076908536292404,0.0,0.3567232642814541,0.2997069083780339
actual,2.0,ambiguous,D,38,7898,0.4331349735161667,0.4516406449766553,0.10248380346650598,0.3567232642814541,0.2997069083780339
actual,2.0,ambiguous,CRN_CV,38,7898,0.4156709795793217,0.43177756726009986,0.035824298356056605,0.3567232642814541,0.2997069083780339
actual,2.0,ambiguous,CV_D_speed05,38,7898,0.42777353781608124,0.4438819225403683,0.044678766999301865,0.3567232642814541,0.2997069083780339
actual,2.0,ambiguous,surface_all_zero,38,7898,1.1688576577310066,1.1843160230619467,0.4728766262054444,0.3567232642814541,0.2997069083780339
actual,2.0,ambiguous,surface_quality_zero,38,7898,0.917172697275502,0.9329359420866168,0.3313183118881062,0.3567232642814541,0.2997069083780339
actual,2.0,ambiguous,CV_surface_all_uncovered,38,7898,0.5768488729671299,0.5926292075982759,0.13198693406584358,0.3567232642814541,0.2997069083780339
actual,2.0,ambiguous,CV_surface_quality_uncovered,38,7898,0.5157335686623525,0.5315364409041232,0.09647203396753587,0.3567232642814541,0.2997069083780339
actual,2.0,moving,zero,137,13018,6.6647240217468875,6.677528938389423,0.0,0.3616970859103975,0.2946768225054901
actual,2.0,moving,D,137,13018,4.063460257350022,4.0858041727793655,1.7271320458574442,0.3616970859103975,0.2946768225054901
actual,2.0,moving,CRN_CV,137,13018,3.008450081862139,3.0360787734321617,2.2759485481388246,0.3616970859103975,0.2946768225054901
actual,2.0,moving,CV_D_speed05,137,13018,2.7238121664481993,2.752110323682968,2.44763611047747,0.3616970859103975,0.2946768225054901
actual,2.0,moving,surface_all_zero,137,13018,5.88321709812663,5.897666890644325,0.965122174645358,0.3616970859103975,0.2946768225054901
actual,2.0,moving,surface_quality_zero,137,13018,5.92980379556907,5.943791690835651,0.793851992051732,0.3616970859103975,0.2946768225054901
actual,2.0,moving,CV_surface_all_uncovered,137,13018,2.8851415993504097,2.9126581246603127,2.436135281312611,0.3616970859103975,0.2946768225054901
actual,2.0,moving,CV_surface_quality_uncovered,137,13018,2.8807767644866127,2.9085642552530686,2.385786894532721,0.3616970859103975,0.2946768225054901
